id,price,moonRank,💎 score (%),storeURL,Accessories,Background,Celestial Accessories,Clothe,Eyes,Face,Hair,Mouth,Skin
7079,1,3816,75.82,https://solanart.io/search/?token=8gS8znRWzN9xBqL24UJbeJYzkTTTbZ8NRpTVcV3ksiEV,,Black,Ruby Earring,T Shirt Navy,Orange,,Samurai Bun,Fang,Pale
7086,3,1217,67.52,https://solanart.io/search/?token=5pdQVRy2tyLMG8yRbKZZQSRAx1MGSxKreuE4mtsdvsQP,,Red,Nimbus Earring,Rider Jacket,Bulls Eye,,Royal,Goblin,Pale
7101,1.6,7748,52.11,https://solanart.io/search/?token=G2K669cdsNADENMHk3H65qmZEtPYBnFGiH3iWv2eaqw2,Stud,Green,,T Shirt Black,Purple,,Spiky Blonde,Smirk,Pale
7123,4.2,5458,36.43,https://alpha.art/t/BbQVScVeBuTZDgF8faeUFFnZ2phQEksnFDxW5wvxiAVy,,Black,Cat Mask,Skeleton T Shirt,Orange,,Long Teal,Shark,Undead
7129,4.89,2816,41.42,https://solanart.io/search/?token=H4rHtP2XVFBn5Vk4fGwkyGSQ1FXjrgEo6oQMakN6DQ31,Ear Cuffs,Yellow,,Rider Jacket,Nymph,Face Mask,Dreads Teal,,Tan
7138,0.4,5384,74.76,https://solanart.io/search/?token=4VDNAvXsdC5SK526BUGJZ7YvqfTo8tiWmZ19Qar3DdAa,,Green,Steampunk Glasses,T Shirt Black,Devil,,Textured Rose,Shark,Tan
7139,0.49,6557,68.58,https://solanart.io/search/?token=8DQvkeSELRhK72d7GzBjWDS9u3QUbf2xegSCwLgv1yRk,,Purple,,Jumper Navy,Elementalist,Bubblegum,Spiky Purple,,Tan
7141,1,4419,73.1,https://solanart.io/search/?token=2RBAdW2KwvgxFj81T3rNqNunhrCSd8JcFd5RStHjGRen,Eyebrow Scar,Purple,,Jumper Yellow,Closed,Cigarette,Ponytail Red,,Undead
7142,50,1446,0,https://solanart.io/search/?token=9MzBGpA2jKt6Nn3NhkMdyjGgDh1GbSNgnMPXAD29Tb9F,,Yellow,Rolling Hill Earring,Raijin's Robe,Devil,Cigarette,Dreads Red,,Undead
7163,0.84,8398,56.79,https://solanart.io/search/?token=7rpHSLBbHk4NLxAfwfNCeVL38wYJYxjFgxzo1boCeJJV,,Blue,,Ninja Vest,Nymph,Bubblegum,Ponytail White,,Undead
7173,4.49,1512,51.29,https://solanart.io/search/?token=DenUepj3i72Du4TU8Yb5HF4AS1nzGbeZkLGep1s3wz3a,,Red,Revenger Earring,T Shirt Red,Devil,Fox Mask,Textured Rose,,Undead
7176,0.9,2205,84.07,https://solanart.io/search/?token=C4638TFqJhp2qtq9v5fcmkbP4YfJFHfX7Vn9cXdNfpqC,Bandage,Red,,Raijin's Robe,Purple,Hahoe Mask,Man Bun Red,,Tan
7179,1,4375,73.3,https://solanart.io/search/?token=JV4hSYGGTu6AYWaqKnRGtFxgjSuusJ7BF1D4mgEZe8j,Neck Scar,Purple,,KAM1 Jacket,Devil,,Textured Rose,Goblin,Undead Tattooed
7185,0.75,7219,63,https://alpha.art/t/9Pt7gB6jY3bDTPR1BXG9z3Eri6AYmhXXvyCS2nXnunDt,Nose Scar,Green,,Ninja Vest,Samsara,,Long Black,Smirk,Pale
7191,0.8,4936,72.78,https://solanart.io/search/?token=ChiFUQoKjsZfBobHj1c7pTX6K2mn1Q19dbUZGAFsQbqu,Celestial Choker,Black,,Rider Jacket,Bulls Eye,,Textured Rose,Fang,Pale
7199,1.3,6857,59.13,https://solanart.io/search/?token=DYJLuLhohTBtXa4xxJQxB4i5iJqDKgX2zPEEd4v4T5LA,Eye Patch,Purple,,Suit Burgundy,Nymph,,Spiky Teal,Goblin,Tan
7216,2,6188,55.14,https://solanart.io/search/?token=CSPGEBZRN6uB78KMkAeSTS2jJB2rToFRL5kPoNAoynWW,Eye Patch,Red,,Montsuki,Closed,,Braided,Angry,Tan
7231,0.59,4825,75.38,https://solanart.io/search/?token=8RNWfEUVMXMBQS4Peh9b3jRkbUfxsmjF1vVJgy9Z3PfJ,Neck Scar,Yellow,,Hoodie,Samsara,Snake Tongue,Man Bun Teal,,Pale
7248,5.5,1581,40.88,https://solanart.io/search/?token=2VoiZaZPupEm4qxKmG7mheydy3vhJKy8PpJXhQKh7dn3,Nose Bleed,Mystic Blue,,Suit Teal,Bulls Eye,,Ponytail White,Goblin,Zombie
7257,2,5123,59.93,https://solanart.io/search/?token=3BdZmb3hZRkCYbhT2gHpkCnefJH7b5pUamfK2d7dpSos,,Purple,Nimbus Earring,Tanktop Red,Orange,,Ponytail Green,Stiched,Undead
7259,6,3983,25.07,https://solanart.io/search/?token=331r1VeXTJeQhk5D2R9Ps1goN9WAWr6Ua26FupZbpE34,Eye Patch,Purple,,Hanbok,Orange,,Police,Shark,Tan
7260,0.69,1489,89.4,https://solanart.io/search/?token=Fr8o1Yrm8HpLZTZpkb1aYARByVK73RKEiPFkjX6p9FoT,,Purple,Oni Earring,Suit Classic,Bulls Eye,Noh Mask,Ponytail Green,,Undead
7267,4,8530,24.59,https://solanart.io/search/?token=3shRNDSKtzRcwtyfD6wmJp6YCAtRiCfifNu1MUbxfVq9,,Purple,,Elementalist,Nymph,,Ponytail Red,Neutral,Tan
7272,1,4525,72.63,https://alpha.art/t/2ddbuYK8ND1QXftxFnK5UBW9nRbUQLMnsPrNhb9dquQr,Nose Scar,Purple,,Shihakusho,Possessed,,Long Teal,Goblin,Pale
7289,0.7,3811,78.84,https://solanart.io/search/?token=J1cY5QVGGJxi2GkH32Lb9sdHUtymvqn39Dmy4DT4FTgT,Rope Choker,Yellow,,T Shirt Navy,Purple,Tengu Mask,Braided,,Tan
7310,3.5,4974,45.6,https://solanart.io/search/?token=9TSCDYsoaJx9tLRdwg3Dp8i3SiQ1ZNRXrKWo7X7PC3v,Stud,Green,,Jumper Navy,Orange,Bubblegum,Spiky Teal,,Pale
7313,2.7,3602,59.78,https://solanart.io/search/?token=2ekja8UntDsXe1RaR2MrpHKHdTQmYNARKTb3ggdHGWdR,Pain Piercing,Purple,,Tanktop Black,Bulls Eye,Tengu Mask,Long Black,,Undead
7335,49,508,0,https://solanart.io/search/?token=Eb6NWgoPPwxXKYDSnByjaSH2E4XxvLCSKTfz5jERiqVe,Cheek Bandage,Green,,Oni Suit,Purple,Noh Mask,Spiky Blonde,,Tan Tattooed
7358,0.39,6251,70.96,https://magiceden.io/item-details/DMRzSe3QEv5jgnT5YjVL5hzXJpr6q86adVVRX2iV62P1,Neck Bandage,Red,,Gangster Jacket,Nymph,,Ponytail Red,Neutral,Undead
7378,0.5,4728,76.71,https://solanart.io/search/?token=Ca2Lzh4nd7eXHT3qEJ1DFcVf5b8X38m96TedcteZBZRX,Eye Patch,Purple,,T Shirt Red,Possessed,,Ponytail Green,Shark,Undead
7382,4.5,3611,41.74,https://solanart.io/search/?token=9BCGVkhQXXTJ13aYSFfjZwiEvjEJ6ihhMSJnGdZuwztj,,Yellow,Wu Zhu Earring,Arctic Jacket,Bulls Eye,,Dreads Teal,Smirk,Pale
7393,0.79,8766,55.63,https://alpha.art/t/8JjuBbz9CrpYE5HTcfBoidCfQcM1ea6PVetitiMbRndJ,,Purple,,Tanktop Purple,Purple,,Dreads Purple,Fang,Undead
7397,10,1594,0,https://solanart.io/search/?token=BmHg2jXgQJX6Gj9aSUFB1uKhnvYwPpJ2U7ToJ9kkLHdv,Rope Choker,Blue,,Military Uniform,Orange,,Fox,Fang,Zombie
7405,99,3455,0,https://solanart.io/search/?token=GMb4DRUKTaB9SRc3WShu33dkMwXNBwcNE97k8xr9HNr6,,Blue,,Hoodie,Elementalist,,Spiky Blonde,Neutral,Kyubi
7431,0.5,6806,67.36,https://solanart.io/search/?token=2aVM5UBkztuyyjCzb2EHmPyzcxuAjVvjxz22szaFrGE3,Rope Choker,Red,,Tanktop Black,Nymph,,Braided,Smirk,Pale
7464,550,3228,0,https://solanart.io/search/?token=Vn9u7J2erVV4LBTtiHN9ZAywCQpEnsfzvocqwYEAajP,,Green,Amaterasu's Necklace,Butler Suit,Devil,,Spiky Teal,Stiched,Pale
7479,0.389,4478,78.95,https://solanart.io/search/?token=58dmSFZUSEnGaXEwfspmeqX7kGPPKP6rvdy29W69aqhh,Ear Cuffs,Green,,Suit Teal,Fire,,Textured Purple,Stiched,Undead Tattooed
7486,40,474,0,https://solanart.io/search/?token=8avV1ouSmS6nyPvpjjrCrm5ZBvSRABiKr44JKLG3rJFW,,Black,Ruby Earring,Suit Classic,Closed,,Ponytail Black,Shark,Kyubi
7488,5,5029,30.36,https://solanart.io/search/?token=9ReJH2kxRbGCTDpDfu9YsnzagHfCLmYX11xX2bZxnVof,,Yellow,,Rider Jacket,Elementalist,Bubblegum,Ponytail Green,,Tan
7497,2.6,6543,47.54,https://solanart.io/search/?token=HQLzeZbNjGGSzZ29XTx8fMw3DYE4bN8LVyKBXgaiSc2W,Neck Bandage,Black,,Shihakusho,Bulls Eye,,Goblin,Neutral,Tan
7503,3.8,2328,54.52,https://solanart.io/search/?token=8WqqrMVjkrEPoSvtvbcrjdShgndphP3Vf6qLzccH4uW8,,Yellow,Oni Earring,Shirtless,Orange,,Dreads Teal,Stiched,Pale Tattooed
7521,3.5,2413,57.14,https://alpha.art/t/5zRBUoM3pedB4gDnFWFUbAgpqpP5bz77CeGf6QMVa3DB,,Yellow,Dragon's Fang,Suit Burgundy,Purple,Cigarette,Long Teal,,Pale
7546,3.23,3859,53.32,https://alpha.art/t/76h5BrracZhwcSPQnbVM5SkadiixeQvnE8qXERcAC1mN,,Yellow,Antique Glasses,Montsuki,Nymph,,Textured Rose,Fang,Tan
7548,0.8,3743,78.15,https://solanart.io/search/?token=H3vFvwthgHYpB2cVRv6W4h5NZojf5qvJedpHtAkeKQpK,Celestial Choker,Green,,Celestial Suit,Nymph,,Dragon,Neutral,Undead
7551,10,5389,0,https://solanart.io/search/?token=CzsDdgKjMCrxCmhqJsq1CKu4F1quCXm1bopBgCB7F3Fe,,Blue,Royal Earring,Tanktop Purple,Bulls Eye,,Spiky Teal,Neutral,Tan
7553,2.5,6139,50.36,https://solanart.io/search/?token=27y7j7KPHEb9b67a93Peujc9PycdJdmBkHM48Bhe1M9o,Eye Patch,Black,,Arctic Jacket,Orange,,Dreads Rose,Fang,Pale
7573,1.999,8172,46.22,https://solanart.io/search/?token=89qpk3mV2PmpdDCkUquJxM2w12vey4PeUR5HNy5A6Wk6,Rope Choker,Red,,KAM1 Jacket,Bulls Eye,,Textured Purple,Goblin,Undead
7585,0.43,7363,65.55,https://magiceden.io/item-details/JBc1UZHRP5Z4vnK62Buyi3tXzQLDGfFuJ8XENLu5D6T4,Nose Scar,Black,,Shihakusho,Nymph,,Ponytail White,Neutral,Undead
7587,0.4,5807,72.85,https://alpha.art/t/mXovVp2mfhp893MWi1VAY3emaczvVMEVgry3rjtfDYB,,Yellow,Dragon Earring,T Shirt Teal,Nymph,,Ponytail White,Smirk,Undead
7602,10,4083,0,https://solanart.io/search/?token=62m2MVdabfW1vvuJNVdEjjbeaxsu3L4iBFNf7ALep579,Nose Bleed,Black,,Shinto Uniform,Purple,,Police,Fang,Pale
7606,5,185,52.17,https://solanart.io/search/?token=5LUvpm47hdadhajrwZuLaB7dgyc7QGCA1zbHK3G3j6JX,Cheek Bandage,Green,,Jumper Pink,Samsara,Ghoul Mask,Textured Purple,,Dragon
7618,3.9,8373,26.3,https://solanart.io/search/?token=HGSsR8gsDHC8icf3RfCgvwNFc6C313s2rB2ENR1WLCHi,,Green,,T Shirt Red,Devil,Face Mask,Ponytail Black,,Tan
7633,2,1808,74.86,https://solanart.io/search/?token=JDXq6hC5EmVMbdvW4H2p7vHB5tsDnkXoYL4AVk9KWguU,Bandage,Black,,Jumper Teal,Fire,Snake Tongue,Long Black,,Undead Tattooed
7664,2.2,5331,57,https://solanart.io/search/?token=2NvhPqaGfKygxjT6XRodgLwi9gfu7TSqF3XSMdnUpGTF,,Blue,Dragon Earring,Tanktop Teal,Fire,,Dreads Rose,Goblin,Pale
7681,2,3272,68.27,https://solanart.io/search/?token=EK9eX9TQVnEBQDmcqkTVH7hgVmsrJCWtSNx6JFhvPkwS,Nose Ring,Purple,,Yukata,Odd Eye,,Spiky Purple,Smirk,Pale
7691,5.5,3517,32.16,https://alpha.art/t/7qL6yYzp6Ce5D1yJ7eegJVqPMqLJhaa2Dp5wF6xxq6ku,,Yellow,Masquerade Mask,Shirtless,Samsara,,Ponytail Red,Goblin,Pale
7700,5,2636,41.13,https://solanart.io/search/?token=8FxBJx48LpQyZqRnBTCvE61KhFbApkA7Bv5XXf6E7EXh,Nose Bleed,Purple,,Gi,Purple,Ninja Mask,Spiky Blue,,Undead
7701,0.789,8266,57.89,https://alpha.art/t/ErRramWpb1x8sHFqKD8DAFe2WRTA3mjGRpswGqeK1BM6,Rope Choker,Yellow,,Skeleton T Shirt,Orange,,Long Cyan,Neutral,Tan
7710,19.190001,2590,0,https://solanart.io/search/?token=FBcpRbdhFZHQ1YWQzFBhf9Js9PtjezRAtsSUNFZNHjt5,Eyebrow Scar,Yellow,,Skeleton T Shirt,Purple,Fox Mask,Goblin,,Pale
7716,1.2,5618,65.71,https://solanart.io/search/?token=EzqFjka1hRnMYqD92MULfkL5dRYob787BEC88xt72LTe,Pain Piercing,Mystic Blue,,Shihakusho,Fire,,Long Red,Shark,Pale
7725,4,6478,33.83,https://solanart.io/search/?token=49Yrai89ksy8J3Dq79e3b99FtYSmQ7KMNNuDvwtYuX75,Pain Piercing,Yellow,,Shinto Uniform,Bulls Eye,,Textured Purple,Neutral,Tan
7735,2.5,5223,54.48,https://solanart.io/search/?token=4ZR1j2m2t5XxqbQACKN98Vftp8BT8JahNvigiZJX4bnE,,Red,Parallel Bar Earring,Shirtless,Orange,,Ponytail Black,Stiched,Pale
7744,0.95,7853,58.14,https://solanart.io/search/?token=6TU4bc3ZcNbH7YmNPQpamZMabd9SgdvwpdG1uopvGq96,,Purple,,Tanktop Black,Samsara,Tengu Mask,Dreads Rose,,Undead
7746,3.8,1524,58.14,https://solanart.io/search/?token=CaAT68X8m81fgRqYHwmGLJUk25M9w2ohTFFXY9VgBwLC,Stud,Red,,Jumper Navy,Elementalist,Fox Mask,Braided,,Pale
7756,1.25,7855,55.13,https://alpha.art/t/BsHWkwY2d8G6Epq74X8PGT8gFT5XzakQfczTKjLa9h9w,Neck Scar,Purple,,Ninja Vest,Purple,,Long Teal,Neutral,Tan
7759,4.6,7908,21.39,https://solanart.io/search/?token=22xjYKGgv8PENpYSwUQR72fdG77khuw6iNXGK6H91Cvx,Ear Cuffs,Black,,T Shirt Navy,Fire,,Dreads Rose,Angry,Tan
7761,1.98,8091,46.77,https://solanart.io/search/?token=BHJB7XXc3kVwnR8uUTqKB6zqF6bk1tiVh4jBqNtHSbEe,Neck Bandage,Yellow,,Jumper Navy,Purple,,Ponytail White,Goblin,Tan
7763,0.99,2596,81.41,https://solanart.io/search/?token=3hCHWK5ep1PCNRiP4ZCchPBMLgbJzov6HJhR5jGnxFpE,,Mystic Red,Oni Earring,Ninja Vest,Fire,,Textured Teal,Neutral,Tan
7764,2.5,7887,42.49,https://alpha.art/t/DRYRKMYeZQKzM8KKTQv4WifRm4SC2yDBeBdzmA2MM58R,Pain Piercing,Red,,Jumper Navy,Closed,,Dreads Purple,Angry,Tan
7769,2,122,82.45,https://solanart.io/search/?token=thaLLRhdDbFY6wfm7y5bXtf6aS484UMYSKnmU1CBEs9,,Red,Parallel Bar Earring,Oni Suit,Closed,Bubblegum,Textured Teal,,Zombie
7779,2.1,7453,48.44,https://solanart.io/search/?token=HDa4ryHfQKXeAQuydUY2YwEkbbeiPeHHotvzsXZdHx6E,Pain Piercing,Red,,Tanktop Red,Orange,,Spiky Blonde,Angry,Pale
7781,3.1,4971,49.62,https://solanart.io/search/?token=9fqsoG9eEqBopqLC4BQqDSdnkgF6XiDKzws88NiY9iEj,,Blue,Antique Glasses,T Shirt Black,Fire,,Spiky Blue,Goblin,Undead
7788,0.7,8631,57.14,https://solanart.io/search/?token=CNwY5HwU2bTnM6Q1mtb139TDYMUMNTYkJybuXAbCRHwr,,Yellow,,Jumper Pink,Closed,,Man Bun Red,Stiched,Undead
7789,49,100,0,https://solanart.io/search/?token=B6pxE4wgdXCeKaTaFwg3RGXB8Y2iaqSBR4XeRtpqKURG,Nose Ring,Mystic Blue,Rolling Hill Earring,Suit Purple,Possessed,,Long Black,Smirk,Pale
7790,10,3905,0,https://solanart.io/search/?token=E3bnmJM812TL8Cy7kpEDYYzsJTweEvUyYd796B7F6h2Y,,Mystic Blue,,Rider Jacket,Devil,Noh Mask,Spiky Teal,,Undead
7801,0.6,2998,83.5,https://solanart.io/search/?token=458gAmNevC6Pqksba1uswthHHAoxg9DPNsQqTUgF2Ghf,Stud,Red,,Tanktop Red,Purple,Snake Tongue,Dragon,,Tan
7808,0.68,3232,81.65,https://solanart.io/search/?token=2sNkgCaYyw1XmEUBPp9EKvjLT6DMLWKtCYXLqAGWPzT7,,Red,Hanbok Earring,Oni Suit,Closed,,Long Cyan,Goblin,Pale
7818,3.25,3812,53.34,https://solanart.io/search/?token=4s9FrxmWdiiXPPaVcgMxsWcuTHJT9Ejn3Tqy7BH8fJj7,Cheek Scar,Blue,,Tanktop Red,Samsara,,Long Red,Angry,Zombie
7828,95,4430,0,https://solanart.io/search/?token=BRNTmJM53sXPhMdY2PfjpURf9sRD361SWLytk2xGQqmx,Nose Scar,Purple,,Suit Purple,Bulls Eye,Bubblegum,Man Bun Green,,Undead
7832,4.85,823,50.79,https://solanart.io/search/?token=8mBRnSoCfP78984XC78924A6rPQhBbrXJEpMKLghVtzm,,Mystic Red,Rolling Hill Earring,Shirtless,Bulls Eye,,Man Bun Red,Goblin,Undead Tattooed
7841,6.15,3510,25.7,https://alpha.art/t/8nVTR8Qk3nhw8GDHd8TAESZX3ezPiiSPUmYykLDDNvNu,Nose Scar,Purple,,Skeleton T Shirt,Nymph,Fox Mask,Long Black,,Tan
7851,7,203,32.09,https://solanart.io/search/?token=WSeVktV1DWnMPUbuoqkXPn927x3E2vobLX5Gmdb4Qsc,,Purple,Emperor's  Earring,Changpao,Orange,Face Mask,Textured Purple,,Tan
7852,5,3351,37.91,https://solanart.io/search/?token=4Xn9J6m9SB9Vjwt4LuRnWZrJz6hB3AKKrv65NA6nVnST,,Black,Dragon Earring,Butler Suit,Nymph,,Textured Rose,Goblin,Pale
7857,6,1515,36.18,https://solanart.io/search/?token=83EXcvRwhGoQMQMsJoHdNiaYWKeYPA8qCt9Tz9WmC7Bs,,Mystic Blue,Royal Blue Earring,Raijin's Robe,Closed,,Textured Rose,Stiched,Tan
7860,2,3091,69.08,https://solanart.io/search/?token=3PSxLedKPmfFHXAEMvHRWCwbGMWLZKUpfSfYotwEyC6C,,Mystic Blue,Steampunk Glasses,KAM1 Jacket,Purple,,Ponytail Red,Angry,Undead
7871,4.88,3305,39.32,https://solanart.io/search/?token=CPDyCPVoJKP3SWQRJmgXdHwd6oaevxHsy3iKLfXET44E,Rope Choker,Red,,Suit Classic,Devil,Face Mask,Goblin,,Undead
7875,5,885,49.02,https://solanart.io/search/?token=3mFiiSgXPs1WbJFViiPkQtZVTfVGka71zSkPzbJ2HnTv,Rope Choker,Yellow,,Gi,Orange,Noh Mask,Royal,,Pale
7900,5.1,3808,34.85,https://solanart.io/search/?token=ETM15neV387T1CF1pzDNxcKKFSjockBf5L31SntqZFvD,Cheek Scar,Blue,,KAM1 Jacket,Fire,,Dreads Red,Neutral,Zombie
7901,3,1806,64.87,https://solanart.io/search/?token=2ToyE1NXcx8rHLNuXuEuKqGywboUv6khb26Hjg5K3iTW,,Black,Cat Mask,T Shirt Black,Fire,,Dreads Purple,Angry,Zombie
7902,4,3210,48.55,https://solanart.io/search/?token=Fe7hXYqSKp8qgDKTznFuv5fr7sfbmyj71vjuXyvEcjUB,Nose Scar,Blue,,Butler Suit,Elementalist,,Textured Rose,Angry,Tan
7912,10,4697,0,https://solanart.io/search/?token=2gYPRyyPobv7DbN6PgdGNj1x1pUgkKeLDB1iu4WCMNT1,Ear Cuffs,Purple,,Skeleton T Shirt,Samsara,Cigarette,Spiky Blonde,,Undead
7914,1,2188,83.15,https://alpha.art/t/91a7eYFJHZaW7aSW1hM1ZZReWRf9EZ6tTWMaNRRM96dx,,Red,Revenger Earring,Suit Teal,Fire,Snake Tongue,Textured Green,,Pale
7917,3,3102,59.03,https://solanart.io/search/?token=wXiaieETUQfU8Adn8mfzguEsmmzsvknTfxd9NZCEYB4,Nose Ring,Green,,Gangster Jacket,Samsara,Snake Tongue,Ponytail Black,,Tan
7920,5,8451,14.95,https://solanart.io/search/?token=BxeCQPQPsAJCg15wyu6yn9RgLrFrvCmv2PAt2fu77he4,,Yellow,,Tanktop Teal,Elementalist,,Dreads Rose,Angry,Undead
7930,4,555,60.5,https://solanart.io/search/?token=DqQampP1t3UrfVBcEYbcdxWTUtT3yiUP7yDVuPsuW8Rd,Bandage,Holo,,Jumper Teal,Devil,Noh Mask,Man Bun Navy,,Tan
7935,1,1949,84.22,https://solanart.io/search/?token=FEnHASiqqgNkRCXYvDg3yQQgFCd5aLuUJdCU6cDXvnuc,Celestial Choker,Red,,Arctic Jacket,Bulls Eye,Ninja Mask,Textured Teal,,Undead
7954,2.9,2353,63.41,https://solanart.io/search/?token=7miozjrEEjfjGtTX1gLCB92pvM5rrz3WpNKCDP4pRMaz,Nose Bleed,Blue,,Tanktop Purple,Orange,Samurai Mask,Samurai Bun,,Tan
7969,24,1177,0,https://solanart.io/search/?token=H9PqpcKcpCjFksc76PGuDquumLzi3TT512sdyWvbkveP,Eyebrow Scar,Yellow,,Oni Suit,Odd Eye,,Dreads Purple,Neutral,Undead Tattooed
7971,1.3,3839,72.71,https://solanart.io/search/?token=FpZ3CRmbyP21RdpFe5GWVksuUgfzeFiV9opvcD8CvxKz,X Choker,Yellow,,T Shirt Red,Orange,Noh Mask,Braided,,Tan
7980,12,125,0,https://solanart.io/search/?token=TjL8xxpZV3bTFts55DcpNjdoWBNLSpG4f8rfMqQhrEc,Cheek Bandage,Purple,,Emperor Suit,Bulls Eye,Hahoe Mask,Long Cyan,,Kaisen
7986,2,3519,67.16,https://solanart.io/search/?token=98LS9LsAvjHTUWGWTcyf2veb1rhEJDusgxEkFL6BWj9,Cheek Bandage,Black,,Tanktop Teal,Fire,Tengu Mask,Textured Purple,,Tan
8001,0.5,5691,72.38,https://solanart.io/search/?token=6dVxgEJEGjzuScgUw7KLcdk9THtW5bpa245tCPhqVJKr,,Yellow,Dragon Earring,Tanktop Purple,Bulls Eye,,Man Bun Navy,Smirk,Tan
8002,2.2,1151,75.82,https://alpha.art/t/HXDDVWsaC7HWySsKwJzQfqRNjeAfxjtyBMsx5GiUDt4Y,,Blue,Steampunk Glasses,Gi,Purple,,Dreads Rose,Fang,Pale Tattooed
8003,10,4641,0,https://solanart.io/search/?token=8zm5sYAqtryA8NrqHSpzUACVMYnLwTbPzDRAVQ1eer9A,,Blue,Scouter,Jumper Pink,Samsara,,Man Bun Navy,Smirk,Pale
8013,0.41,8821,59.18,https://alpha.art/t/HwoJwuwBABpcg2i85jtFr5VPr3zJk3gCQ7MfW7sv4pFf,,Black,,T Shirt Navy,Devil,,Man Bun Teal,Neutral,Tan
8019,2.8,446,72.99,https://solanart.io/search/?token=Dws9xVsqN4NxidsH3UDY482aJm3jB2EtAWpsB2qQT484,Bandage,Black,,Shinto Uniform,Odd Eye,,Dragon,Stiched,Tan Tattooed
8037,6.5,1682,30.43,https://solanart.io/search/?token=A37J35GpexNU6CC1coY1TNHkrpfhQ4CpQPMVvgPhT8MV,Neck Scar,Purple,,Tanktop Black,Closed,Bubblegum,Long Teal,,Undead Tattooed
8048,20,7969,0,https://solanart.io/search/?token=DHBevocT2GZhoCiAQmQXqerqWumVVBLQSUAHn39bPTbC,Ear Cuffs,Yellow,,KAM1 Jacket,Nymph,,Ponytail Green,Stiched,Tan
8058,2.25,5928,53.81,https://solanart.io/search/?token=GhktKPKZY8a5rhLHkyitLSJv6UmWek6DLLCeLLEwotNP,Ear Cuffs,Blue,,Hanbok,Closed,,Ponytail Red,Stiched,Undead
8078,1.5,7512,54.18,https://solanart.io/search/?token=8eVhst1QUnqffusZnevGZMRNCu92y8mTcSfVzwXjQKN3,X Choker,Red,,Jumper Pink,Purple,,Long Red,Angry,Pale
8083,3.1,1004,67.48,https://solanart.io/search/?token=F5FNhxXJovYPEFNHqdxhuUsWNDW7n9Z1wCXkxHd2AyxC,Eyebrow Scar,Yellow,,Elementalist,Possessed,Cigarette,Man Bun Navy,,Tan
8087,4.25,1188,55.15,https://solanart.io/search/?token=9ifUSSqqB6GVxyQfPXxRUdrir5k8JxmoPTcrN5tyWAn4,,Green,Scouter,Raijin's Robe,Devil,Snake Tongue,Dreads Red,,Undead
8108,2.1,6106,54.51,https://solanart.io/search/?token=H84f8auZienJHBBy4Phc1BqiXVhS9Eng4iSCq47LanNi,Neck Bandage,Red,,Montsuki,Purple,,Spiky Purple,Goblin,Pale
8111,2,3755,66.09,https://solanart.io/search/?token=EzPizhbgwts4WNDBMsGtMrDLkdCCmizMpcLJU4jSqv7w,,Black,Amaterasu's Necklace,Hoodie,Devil,,Dragon,Goblin,Pale
8112,1.3,2417,79.12,https://solanart.io/search/?token=4wLfAmM3EzhRS89gRbhJrvLSkoQRAaKbb2g9pNqqXP4H,Nose Ring,Red,,Gi,Bulls Eye,Noh Mask,Long Black,,Pale
8119,1.94,3371,68.42,https://alpha.art/t/BFzb18CeXsErFxJy71YM7EAoxAYfQK1bEY3n76iEH8nY,Neck Scar,Purple,,Suit Teal,Fire,Fox Mask,Dreads Red,,Pale
8134,1.2,8454,52.94,https://alpha.art/t/3Np6TN1ehjyfkZkKw4kT7RcTKqY9oMJgac2XrmAECwpa,,Mystic Red,,Skeleton T Shirt,Fire,,Spiky Teal,Neutral,Tan
8139,7,2424,22.09,https://solanart.io/search/?token=HM1D2tY5nPF7ydgid985Uhdegp73Audh8HpD193B7UE8,Bandage,Red,,Slayer Uniform,Bulls Eye,Tengu Mask,Textured Purple,,Tan
8142,2,3469,67.38,https://solanart.io/search/?token=CKWPgDhB4SvoBjVKPS3suDBrNFdq6CcHqC96MWVkjCEK,Eye Patch,Black,,Suit Burgundy,Bulls Eye,Tengu Mask,Textured Green,,Undead
8163,10,6050,0,https://solanart.io/search/?token=Aiiz6c5N4Hkpm9X3zHMFshoG2JqPh9UpDEfxc2ftiXWm,Eye Patch,Green,,Military Uniform,Orange,,Braided,Smirk,Pale
8172,2.35,5258,55.83,https://solanart.io/search/?token=HovwnEGcf82Pe951wCskZ9sDfTB4ayNMgamG1k9rwbtP,,Black,Silver Earring,Suit Teal,Purple,,Textured Green,Goblin,Pale
8173,2.4,2843,66.2,https://solanart.io/search/?token=E6ou4DDohFGUx9Vymf7LDPtVhDLpJiyczhstR5VCh3uZ,Cheek Scar,Mystic Blue,,Suit Teal,Odd Eye,,Dreads Red,Neutral,Undead
8181,888,280,0,https://solanart.io/search/?token=GvAdQid8871NpkYvzKc2yGaegnkagUe6VVSvRNmwYhry,,Blue,Parallel Bar Earring,Montsuki,Fire,,Textured Purple,Fang,Dragon
8187,20,3301,0,https://solanart.io/search/?token=CwVA8JwqQv4NLa3ZzqVu6FAzaEZWgNyrkS3xRHVH3W4D,Neck Bandage,Mystic Blue,,Changpao,Purple,,Spiky Purple,Goblin,Pale
8202,2.5,2464,66.91,https://solanart.io/search/?token=6MS7DNrTBtnKndhZ7mjDK1mcj32A9voz5A6szJti4ViM,Eye Patch,Black,,Tanktop Black,Fire,Gas Mask,Samurai Bun,,Tan
