id,price,moonRank,💎 score (%),storeURL,BACKGROUND,BODY,EXALTED_STAT,FUR,GLASSES,HEAD,IDEA_CREDIT,MOUTH,❤️
12521,30,4223,0,https://solanart.io/search/?token=4zqRFjGnL8A6SXFDtMHhxfzQNsSG8SZrtf6rvt5ZdUkf,Blue,T-Shirt,,Blue - Smirk,Star Glasses,Paint Can,,No Traits,5
12529,6.5,3137,43.94,https://solanart.io/search/?token=sihNoSTYBw7zshBdbZ5JWVHt7Mw2ncspFbR8PrkSaxv,Green,Vampire Cape,,Green - Grin,Designer Glasses,Road Cone,,No Traits,5
12536,4.9,12852,32.52,https://solanart.io/search/?token=69CC2mDCbVF2K3fQDV3kjLNtMgaRq7EZJZeS7apoP9KE,Red,Singlet,,Red - Smirk,No Traits,Belt,,No Traits,5
12550,5,3479,57.98,https://solanart.io/search/?token=FnzZSRWJTQry235JFv5M9UVPh6jG13J8QjcULozhjndH,Purple,Mummy,,Purple - Smirk,No Traits,Takeout,,War Medal - Smirk,5
12553,4.5,13551,34.54,https://solanart.io/search/?token=Grz4fyQP5pqqhyGt2DnENJjP1NEf1yTqy2Fyqk1xd6Jp,Yellow,Singlet,,Brown - Smirk,No Traits,Trucker Cap,,No Traits,5
12559,6,12230,23.27,https://solanart.io/search/?token=69yv45tnZ74MnFDkSzZN8iXujxJD3RZ8bncLKLB64USw,Black,No Traits,,Black - Grin,No Traits,Pot,,Bone - Grin,5
12560,4.5,7018,52.99,https://solanart.io/search/?token=GJ7Z7BdPfN2WsrqSAXbfcJDCNgThm2MFxX2Y6ZcUoHxz,Purple,Open Shirt,,Scarred Purple - Smirk,No Traits,Cardboard Box,,Cigarette - Smirk,5
12572,11.5,1183,0,https://solanart.io/search/?token=Cy6JWx7xrToqMHS3cWLGAfWBf9vywnnQFBLixhYkuYV4,Yellow,Chav Jacket,,Scarred Brown - Grin,Designer Glasses,Degen Service Hat,,Acid - Grin,5
12578,15,1809,0,https://solanart.io/search/?token=H8GViL3AtPwh1YBRPANZACabbSw72rciKnXZ4bprh1Js,Purple,Mummy,,Purple - Smirk,Designer Glasses,Steampunk Hat,,No Traits,6
12581,3.9,10285,49.76,https://solanart.io/search/?token=BnxFQX7jsE1QKE7nLTwVzH56ixrjF1YZPUrDmExFeyZa,Red,Overalls,,Red - Smirk,No Traits,Plunger,,Rat Tail - Smirk,5
12583,15,12131,0,https://solanart.io/search/?token=Ghcrvwh3tyuU1mNGdGd7dAXUmCsALBAxRUfL1yP7BR2H,Blue,Bandana,,Scarred Black - Smirk,Designer Glasses,No Traits,,No Traits,5
12597,13,12974,0,https://solanart.io/search/?token=DveFwkTvfmhFYY7WcscUgiHSxoZtfunge7CLwmDrCmS2,Yellow,No Traits,,Scarred Brown - Grin,No Traits,No Traits,,Acid - Grin,6
12600,3,8630,63.44,https://solanart.io/search/?token=6mjeNFgyDJwNe5nNvqS9CDZ87tkGxX6p6aN3MMWp129K,Blue,Leather Jacket,,Blue - Smirk,No Traits,Cardboard Box,,Match Stick - Smirk,6
12613,12,418,0,https://solanart.io/search/?token=2aNbzc2mCDoQzhQJz2a8faUQtxCxNomCUasU2qvegh13,Blue,Singlet,,Blue - Smirk,Snow Goggles,Takeout,,Joint - Smirk,5
12620,139,189,0,https://solanart.io/search/?token=9sQrMkA5u4H4MZzvefx2PsrWnKr4gk5CNDQX9b2ZL7FA,Yellow,Hockey Pads,,Gold - Grin,No Traits,Belt,,Dirty Fiat - Grin,5
12637,2.8,13478,51.75,https://solanart.io/search/?token=4DwncPLijdW1ha35NcF2GSgzS6k9u7jGx87R3eRoHF3f,Black,No Traits,,Black - Smirk,No Traits,Plunger,,Match Stick - Smirk,5
12640,3.1,6728,67.81,https://solanart.io/search/?token=9zvHPVAWhKsFCZervxtzAL7HsDRMWweNANuLhpfzx3ha,Green,No Traits,,Green - Grin,Designer Glasses,Trash Lid,,Dynamite - Grin,5
12652,9,9700,0.42,https://solanart.io/search/?token=8anEB4Ln79EA4CPCgcW6gumAn4UXwN1QuY8VPbwxxAQf,Black,T-Shirt,,Antique - Grin,No Traits,Ice Cream,,No Traits,5
12665,7.7,8490,16.83,https://solanart.io/search/?token=8MkTvcR2FmQ4cfG5BXviM4EgYhiPUkYmEoDfWXtebuBR,Green,Singlet,,Black - Grin,Reading Glasses,Tamberine,,No Traits,6
12699,32,557,0,https://solanart.io/search/?token=GMakwGiFXH6TSdpZTXCVQBzpxgaWqBgnHj1qoa2BXxJc,Green,Fishing Vest,,Fox - Smirk,Trash Vipers,Degen Service Hat,,Joint - Smirk,5
12714,23.420691,6366,0,https://solanart.io/search/?token=BLS5wTeH7peB9QcXtVruuxYsHXnoJtiH6fDTxcBceZmJ,Purple,Xmas Sweater,,Scarred Purple - Grin,Trash Vipers,No Traits,,No Traits,5
12728,3,4028,76.43,https://solanart.io/search/?token=C1Km4EWNGHPzGAJcwj5bMKccYb1E9kb44KAzBKB38AHt,Black,T-Shirt,,Blue - Smirk,Reading Glasses,Ice Cream,,Cigarette - Smirk,6
12734,2.4,10556,64,https://solanart.io/search/?token=99LqR95ZxD5AxZapkS5U8mAaEGeNj6zYFMEYzy75q9K8,Green,Knitted Vest,,Scarred Black - Grin,No Traits,Colander,,No Traits,5
12767,199,11510,0,https://solanart.io/search/?token=8Qx6RYc4mCwVKvdXyS4CdtQAScuGTyFLA6W8yhDcRu5U,Red,Engineer,,Red - Smirk,No Traits,Beret,,No Traits,5
12768,100,13584,0,https://solanart.io/search/?token=3KxZV3nK6SGDuLtW6kkzWq9p2DCxxfW9ib1DANQBptaj,Yellow,Hoodie,,Brown - Smirk,No Traits,Trash Lid,,No Traits,5
12805,2.25,13835,56.24,https://solanart.io/search/?token=DFnoDNr59PKjTuguvrCCUSpCE6V5vy8sdqUsxWipCBEV,Green,No Traits,,Scarred Green - Grin,No Traits,Plunger,,No Traits,6
12806,39.900002,9759,0,https://solanart.io/search/?token=ArU29NPBdsE6Du51JQGucFGsGVL98mm69XUbo5Xjgnrs,Red,Overalls,,Red - Grin,Trash Vipers,No Traits,,No Traits,6
12829,1.97,7714,76.32,https://solanart.io/search/?token=8eaxk7xTxG47mRLGqiFjUWsYbVyQgYvzCNKeM7nxBerM,Blue,Knitted Vest,,Red - Grin,No Traits,Belt,,No Traits,
12848,8.98,2396,21.24,https://solanart.io/search/?token=G3Y3HdAKJvhCp4mGpKvCgMDCf9gdo1UsDeyRVGjYDEBS,Blue,Hoodie,,Scarred Blue - Smirk,Reading Glasses,Paper Bag,,Burnt Spoon - Smirk,5
12869,7,11250,16.04,https://magiceden.io/item-details/4jPc9gmqUG37cSPhuVTZ7tFBS2CqqCetmDyriPwiXNAD,Black,Turtle Neck,,Antique - Smirk,No Traits,No Traits,,Bird Foot - Smirk,6
12875,7,2066,41.97,https://magiceden.io/item-details/EYZ929ZSq7KorvCLNpA2vsKKuKNFkPVFS7Y8EZa215hH,Green,Fishing Vest,,Scarred Green - Smirk,Designer Glasses,Beret,,Cigarette - Smirk,5
12878,5,11278,35.96,https://solanart.io/search/?token=RJtK2CX6KKnACANG9JZKLL32dWceodhAeXWBCbaNS36,Green,Bandana,,Scarred Green - Smirk,No Traits,Road Cone,,No Traits,5
12886,85,8306,0,https://solanart.io/search/?token=EwPqVRfFTF36iyoGBZB22WjgzTqim6tJ7bRsHieJr9rZ,Green,Dress Shirt,,Scarred Green - Grin,No Traits,The Gambler,,No Traits,5
12891,30,9180,0,https://solanart.io/search/?token=C24U7gwx1bPjsn7hScbig2v5P6zjNGBLs7UQVQg18ty3,Yellow,Vampire Cape,,Brown - Grin,No Traits,Paint Can,,No Traits,5
12893,29,2823,0,https://solanart.io/search/?token=4QHkrm4WSBqiG6anehZBT2kUkqT3yue58po1KeefMF1N,Red,Chain,,Scarred Red - Smirk,No Traits,Pandas Pickles,,Crayon Shiv - Smirk,5
12896,26,13453,0,https://solanart.io/search/?token=7jp7cJh28j6W21hAbutHwj9ca2s57Xjt9XyvaqsNLfNS,Yellow,No Traits,,Brown - Grin,No Traits,No Traits,,Dynamite - Grin,5
12923,2.4,10473,64.23,https://alpha.art/t/Ck9rHJ8xQdNbgumi78WNND3JL4TiTyLxP4GJ8JMA1FXm,Black,Dress Shirt,,Black - Grin,No Traits,Trucker Cap,,Lollipop - Grin,5
12924,3.8,11235,48.08,https://solanart.io/search/?token=6GCjVttGKsCKbTsZNQdk4coCZSf2cNcJgkyMvSUem4of,Blue,Knitted Vest,,Blue - Smirk,No Traits,Flat Cap,,No Traits,5
12937,4.5,7472,51.71,https://solanart.io/search/?token=8hFLGuLGXeehSzaPzeu8hESAUqg1rz97jhSbeFVCAQ1b,Green,Fishing Vest,,Green - Grin,No Traits,Ice Cream,,Bone - Grin,5
12939,3.3,13375,47.04,https://solanart.io/search/?token=72ys9ZdeTCDf5Ctt7WickKpTVixcvEq5oRRvtfSd7YAL,Purple,Knitted Vest,,Purple - Smirk,Reading Glasses,No Traits,,No Traits,5
12956,6,5639,41.88,https://solanart.io/search/?token=3cHp4GTciRZjb31Sc3rXxvJDZ8enSWhqwBMoxiUvqmxQ,Black,No Traits,,Black - Grin,Star Glasses,Pirate Hat,,No Traits,5
12959,45,1275,0,https://solanart.io/search/?token=JDQcpGR7YhqxmEifXXWjoRbvW9R1b4gtPyPdVA5AVw8W,Green,Fairy Wings,,Scarred Green - Smirk,Reading Glasses,Unicorn Headband,,No Traits,5
12962,5.5,7196,42.49,https://solanart.io/search/?token=6pXLUquQV6sNZBYuQXbtNgJQJXyQbG1HaQtYRr6e5j9Y,Purple,Overalls,,Purple - Smirk,Designer Glasses,No Traits,,Cigarette - Smirk,6
12970,3.2,13166,48.63,https://solanart.io/search/?token=HH5qJiZ3bUJyZ5gUYVLGz8H7QmgDnHprA2PwJm6i9QnW,Black,T-Shirt,,Black - Smirk,No Traits,Lampshade,,No Traits,5
12972,9.8,10679,0,https://solanart.io/search/?token=5eo2prUNPym4hrxzQwxBJVXTNEcSzoz2d3xEfqFg1hZn,Black,No Traits,,Fox - Grin,No Traits,Plunger,,Lollipop - Grin,5
12981,3,6955,68.17,https://solanart.io/search/?token=3GCLFebZmZr1gCJP5sAWfDfAqH9gUCiD5eN7b5b2UY7C,Black,Hoodie,,Scarred Black - Smirk,No Traits,Pandas Pickles,,Bird Foot - Smirk,5
12998,16.5,3622,0,https://solanart.io/search/?token=DcPWybqQceLdR1fSy3fxqMvHT6AtkRcw5Kw4G2ruKRDy,Yellow,Tweed Suit,,Brown - Grin,Designer Glasses,Trash Lid,,No Traits,5
13000,7,6082,30.63,https://magiceden.io/item-details/2LK4w84s1Vta2DtSq2G2Lu1wy5EwkbZhhenavPJoxkoF,Purple,Toga,,Purple - Grin,Reading Glasses,Trash Lid,,No Traits,5
13002,15,1690,0,https://solanart.io/search/?token=J16ME8xQR22bVPN3guCad27cm33by1XtM6ttojk7MDKJ,Red,T-Shirt,,Red - Smirk,Trash Vipers,Unicorn Headband,,No Traits,5
13017,19.690001,2566,0,https://solanart.io/search/?token=3DSjk1vqPYiW43vahjvffsDxfUaD446pTcrDSLJqtcdV,Black,Slav Jacket,,Antique - Smirk,No Traits,Paint Can,,Cigarette - Smirk,5
13046,200,9710,0,https://solanart.io/search/?token=9qbGQLwugtaC7MTmE2V1XqGygHezXAMt9BH9M5r1cM9R,Green,Bandana,,Green - Grin,No Traits,Degen Service Hat,,Lollipop - Grin,5
13049,3,5532,72.18,https://solanart.io/search/?token=8KWRx6mXxaETCkQHEy3df7mSBkSCatg1TDBMQhs4NZod,Green,Rain Jacket,,Scarred Green - Grin,Designer Glasses,No Traits,,Lollipop - Grin,5
13100,10,10348,0,https://solanart.io/search/?token=DcTqFdegf26GDw49hYJxj5W6eUzGZ5eRGDDRJ125ty9U,Black,No Traits,,Antique - Smirk,No Traits,Belt,,Rat Tail - Smirk,6
13122,2.64,7828,69.3,https://solanart.io/search/?token=3zqaz6rXPgDT2oVMP5Haf7yD4NyyyRQef3zVTcn7rDe1,Yellow,Hockey Pads,,Scarred Brown - Smirk,Designer Glasses,No Traits,,Match Stick - Smirk,5
13123,9.99,12876,0,https://solanart.io/search/?token=Ffny5zDPMTXYnfRRcnFwjqq4nT5ggLYJBrdfAkJoGumb,Red,No Traits,,Red - Smirk,No Traits,Takeout,,Match Stick - Smirk,5
13157,9,10881,0,https://solanart.io/search/?token=AdQ8nu74XzUS1nVX8urk97PgmUNqPrQzcFR9Wm4nrAXh,Purple,Dress Shirt,,Purple - Smirk,No Traits,Paint Can,,Rat Tail - Smirk,6
13162,49.689999,3332,0,https://solanart.io/search/?token=GZrhiWKnRpCZNy2DXhvcNPt2p3aNQeMuxNraUxNjjbpg,Blue,Spacesuit,,Blue - Smirk,Designer Glasses,No Traits,,Burnt Spoon - Smirk,6
13203,100,1409,0,https://solanart.io/search/?token=C7SHXduKxzSZPXCYQjxZTLSJk5iSqJ9Mv5xkLtNCrDcd,Yellow,Fairy Wings,,Brown - Smirk,Reading Glasses,Cardboard Box,,War Medal - Smirk,5
13205,6.9,13863,9.66,https://solanart.io/search/?token=57iXrgybMfV3TRS8zN7PWxncWv6RkGLJXzCscLMprWSz,Green,No Traits,,Green - Grin,Reading Glasses,No Traits,,No Traits,5
13224,9.5,3113,14.01,https://solanart.io/search/?token=HA6tqvMPnWwBqxN2X3NFjjhv44TV3eqQVvAn7rpuqPGH,Purple,Slav Jacket,,Purple - Grin,No Traits,Paper Bag,,Bone - Grin,6
13226,6.2,3551,45.78,https://solanart.io/search/?token=GoK4RvtZC4RH8KZ5nXt4fXRxeaHifb9G6TDA9FeZuYq5,Blue,Degen Service Polo,,Blue - Smirk,Reading Glasses,Beanie,,No Traits,5
13227,5,10633,37.78,https://solanart.io/search/?token=FWhHwQXP2rjfhJhp3s4avd2vJkJFZzw5MApC9krvc989,Blue,No Traits,,Blue - Grin,No Traits,Trash Lid,,Smashed Bottle - Grin,5
13228,6,13626,19.33,https://solanart.io/search/?token=55omkinT5UYRe71Wbn243dtadVZSboMLzAZqyB3JH4Re,Green,No Traits,,Scarred Green - Grin,No Traits,Pandos,,No Traits,5
13271,5,3867,56.88,https://solanart.io/search/?token=69ontaVxr2MwkvL5BFrSnc7Jpq9P9KdjmrjVGJ5jsPYM,Black,Engineer,,Scarred Black - Grin,No Traits,Boot,,Acid - Grin,5
13310,8,10219,8.95,https://solanart.io/search/?token=6HvT1BviGuSQRKEUNRP2TRj6WgXW1o4DLh5iAaWHHoTn,Purple,Crayon Farmer,,Purple - Smirk,No Traits,No Traits,,Bird Foot - Smirk,5
13359,10,3052,9.18,https://solanart.io/search/?token=AvErenrwToE6knfK68QtpKtgvnwpVSLqqqhD9DxmonvD,Yellow,Singlet,,Scarred Brown - Grin,Reading Glasses,No Traits,,Cigar - Grin,5
13446,15,NaN,0,https://solanart.io/search/?token=81BKc56qvQ2faPgjkjKTUdddgmoGjBjQ7VHvTAuTA8G3,,,,,,,,,
13549,50,7318,0,https://solanart.io/search/?token=E2dpGsDvEctNLyG7iscjmbvuJ1xXvuL9E9SxhbjXgeKX,Black,No Traits,,Antique - Grin,No Traits,Pandas Pickles,,Bone - Grin,5
13631,9,8317,4.32,https://solanart.io/search/?token=FqkLMC4kVW9FJtvKfwLVRgdeLXW3DSu8ck4p4AaJJPyb,Black,Fishing Vest,,Scarred Black - Grin,No Traits,Trash Lid,,Lollipop - Grin,6
13672,15,NaN,0,https://solanart.io/search/?token=J67ym2UZ1S99CWwQzCc5FjhSN6jk7M6xmr2Qe5V5iPcL,,,,,,,,,
13720,5,4443,55.26,https://solanart.io/search/?token=DsFpp2n7WRyNWMR1RaCsjjvU7MGeYQSCPmzU1Kr252FU,Red,Hoodie,,Red - Smirk,Designer Glasses,No Traits,,Rat Tail - Smirk,
13723,10,NaN,0,https://solanart.io/search/?token=6oB6eSfqv5MWe6F7i1cxvd9TU2vBR85j615drUDC6Zur,,,,,,,,,
13748,2.6,NaN,0,https://solanart.io/search/?token=2gXSD8Qbsk6PGHuFNcLL3NwNF91LHzp6e72DPyMwxJL1,,,,,,,,,
13901,15,1997,0,https://solanart.io/search/?token=4szmYq3Ufd4PnBQ5kt3DEAqNKDFWPkQjfhMXvKgNSMpS,Purple,Football Jersey - Red/Blue,,Purple - Smirk,Trash Vipers,Pandos,,Match Stick - Smirk,6
13920,3.7,NaN,0,https://solanart.io/search/?token=56zGegMtSg2M2NYt1Hjis9iAJL6uoxSETgvTCTDfhr2w,,,,,,,,,
13927,20,NaN,0,https://solanart.io/search/?token=A1eTLfPZkYCfanEzMd9rPnsxrkXyyS7F5RouhbNVK56p,,,,,,,,,
14179,2.3,NaN,0,https://solanart.io/search/?token=3QgRCQe6d9xTvBBgCVEs7XSqKouG8eaB9yStcomDDcpA,,,,,,,,,
14343,6.7,NaN,0,https://solanart.io/search/?token=5tUkdw2SDF8Tid1LzL1HELpykEiLbk2tDp9X5aXwBjho,,,,,,,,,
14350,4.5,NaN,0,https://solanart.io/search/?token=8m2vN8N3TR8u5guCskdvib56XhsBia74Ug5wYCTJRC9r,,,,,,,,,
14432,9,8499,3.81,https://solanart.io/search/?token=AWfig4weNRErcDqQ8XHkmR7apXpojoqXXxwuLQFmByuX,Blue,Fishing Vest,,Blue - Smirk,No Traits,Ice Cream,,Bird Foot - Smirk,6
14461,3,NaN,0,https://solanart.io/search/?token=J8cjKg6wCQ5E5vr8PTikxV6AqSFDTuPMit3xYjJ2dgfH,,,,,,,,,
14536,9.99,7087,0,https://solanart.io/search/?token=HcRviKqNQ3jfGddaz2Dyj2CE38XCe7b7CSaqq9EFVsmc,Yellow,No Traits,,Scarred Brown - Smirk,No Traits,Pot,,Match Stick - Smirk,
14608,14.99,7580,0,https://solanart.io/search/?token=AzpgYhnGMC6JKLapkX5bZHDfKBgLDrZmhJE3z1t8zVnq,Black,Dress Shirt,,Scarred Brown - Smirk,No Traits,No Traits,,Burnt Spoon - Smirk,
14616,8,NaN,0,https://solanart.io/search/?token=EGhHXN4AUVTfVs1F5gnhpxwpvDmdn7dvoGeGXDDDxm6K,,,,,,,,,
14679,4.5,7380,51.97,https://solanart.io/search/?token=FVNBTcmsiJn4Go2HaNYh4JKo3F1HZ9jRzsLU3n9bhVra,Green,Football Jersey - Blue/White,,Black - Grin,Designer Glasses,Trash Lid,,No Traits,6
14763,2.2,7644,74.22,https://alpha.art/t/3D3u8oR43QrXYYE2AtUPAooxHDmAZCbW3d8v4Nou1J1b,Purple,Rain Jacket,,Purple - Smirk,No Traits,Pot,,Bird Foot - Smirk,6
14908,11,NaN,0,https://solanart.io/search/?token=FpCBZ5rKsav3NdZoosXr75HBnKyNf8421eCrm1HU6dEQ,,,,,,,,,
15043,6.49,NaN,0,https://solanart.io/search/?token=Cab5KRgzjySNcDd9h1cHzT6JQUGnnmpuaKoG9HCkwkXv,,,,,,,,,
15069,3.9,NaN,0,https://solanart.io/search/?token=HweWGcpZnzgDzkj4Nu3jraFTLa6SPv818CD3NbhdzGJX,,,,,,,,,
15241,2.5,NaN,0,https://solanart.io/search/?token=AMwm5ambjHkv9khvkAotVpeU7dtjyhfUYB8FpNwdQV5c,,,,,,,,,
15289,5.5,2808,54.87,https://solanart.io/search/?token=3HVCphVWL6RdS8sD6GVwdHr71zxLWaYFWmzataRENqgg,Green,Overalls,,Green - Smirk,Snow Goggles,No Traits,,Match Stick - Smirk,6
15324,33.689999,NaN,0,https://solanart.io/search/?token=4khVgxoCDHvSkh4WsyVsVccyKrtRzixfnEak1wskYmUF,,,,,,,,,
15370,8.2,5191,21.15,https://solanart.io/search/?token=HDZWwBEgjj4AXobtPhxWLf5NXSBV1iALjyqkpJvsRf4,Blue,Chav Jacket,,Blue - Smirk,No Traits,Takeout,,Burnt Spoon - Smirk,6
15379,3.9,954,76.11,https://solanart.io/search/?token=DJDpWFiBXa9AF62BNjWAGrdeMqumkp8QA6p1YzmHuuJL,Purple,Football Jersey - Red/Blue,,Scarred Purple - Smirk,Designer Glasses,Pot,,Bird Foot - Smirk,
15600,1.8,7844,77.66,https://magiceden.io/item-details/5zdgWb6x5n889Xr12ohACan2XbBwK65aXsdRYb5j2pBT,Purple,Denim Vest,,Purple - Grin,No Traits,No Traits,,Bone - Grin,
15628,7,4464,35.2,https://magiceden.io/item-details/8xKDXHmV5etg2cNP1DBZJoA5zDF2hStDK4wyKRkWKzUH,Blue,Bandana,,Blue - Grin,No Traits,The Gambler,,Bone - Grin,6
15636,2.5,NaN,0,https://solanart.io/search/?token=GBV6W8F4SHp3yechNP6UukCAPHspxPBx3SUvjYc85ouT,,,,,,,,,
15702,75,NaN,0,https://solanart.io/search/?token=43TnywgxxtELzMCD23EZrnVe4mAwdACnHq19T9fbfYAn,,,,,,,,,
15739,69,11188,0,https://solanart.io/search/?token=4gwXYZ6VrX89gE71jTb17PZ8aM4uCKRVMDTna6owstSZ,Purple,Degen Service Polo,,Scarred Green - Smirk,No Traits,Degen Service Hat,,No Traits,6
15840,39,NaN,0,https://solanart.io/search/?token=5XkHbqNnvpNVGMRRzhMmT71f283cWXHFepYRYiTyRreB,,,,,,,,,
15888,6,NaN,0,https://solanart.io/search/?token=CToxsdAc2mGcfo3LNe94x2eV4wKe2hsrj2BGEmnkbesy,,,,,,,,,
15914,9,12966,0,https://solanart.io/search/?token=Cw8eX85cs5dVLPKxeQKD2jEdRvThLDCNYMs9AbxfwCem,Yellow,No Traits,,Brown - Grin,No Traits,Plunger,,Lollipop - Grin,6
16038,10,NaN,0,https://solanart.io/search/?token=3TUJfxVXDRrqNkNd3s1ixmcBiqE58QbeGjTzRb83QYVK,,,,,,,,,
16165,4,NaN,0,https://solanart.io/search/?token=5Tv8S1xGBGQMsebfUqZBiG6qDKznTytQp2SWW9tvqfXs,,,,,,,,,
16216,9,3814,17.03,https://solanart.io/search/?token=4Qr5r3hbbMT4XquBquqNoRWmMEcC8GV2RyNwotXrWHrB,Green,Xmas Sweater,,Green - Smirk,Reading Glasses,Plunger,,Match Stick - Smirk,6
16237,5,NaN,0,https://solanart.io/search/?token=3gtE8sytVN29qpqsEJMicVAzYe3Q8TvdbW3MarBxMhq6,,,,,,,,,
16284,2.8,4236,77.84,https://solanart.io/search/?token=FQTxxrGufHj87kXZfBHnDjwratc1xUb2sg8r3CqR5JQr,Green,Rain Jacket,,Green - Grin,No Traits,Road Cone,,No Traits,
16347,20,7661,0,https://solanart.io/search/?token=9rTdoq2X5Y9njNvg62bCbEJwX1pea5D47rzzpkjxTEom,Black,Fishing Vest,,Scarred Black - Smirk,No Traits,Lampshade,,Burnt Spoon - Smirk,5
16353,3,NaN,0,https://solanart.io/search/?token=Bp4vsb6wdLCDEeRdEwBZzGmuiyGTBcBMoCnEi5Qayae8,,,,,,,,,
16417,1.99,NaN,0,https://magiceden.io/item-details/EfexUy7fuuv38RFK52NB1EgTL713Mfi2ogDc8uvukN3g,,,,,,,,,
16429,11,8104,0,https://solanart.io/search/?token=6KSse7WZ3rJdnjL5TKQfKMWGrCd9xGDReg9onb9jsrwj,Blue,No Traits,,Scarred Blue - Smirk,No Traits,The Gambler,,Rat Tail - Smirk,6
16447,16.16,NaN,0,https://solanart.io/search/?token=AthqnR4XjwGHRaKL8PCzG775E9LSR7kkeRS8HmjWjMt1,,,,,,,,,
16474,4.2,NaN,0,https://solanart.io/search/?token=PoYCviEbGUnRca4iAh2vhot6A7xuoNdmZXzAbGpAox2,,,,,,,,,
16493,6,9880,29.91,https://solanart.io/search/?token=CGULnyxegYfo45AjkrDgYcf1pxqhnv47AoZFGrhptJa5,Blue,Hockey Pads,,Blue - Smirk,Designer Glasses,Plunger,,No Traits,6
16501,399,1332,0,https://solanart.io/search/?token=26vHWzwYv8EEASZBEcs482NbRb3aaQRo8rs1vD6TFbrn,Blue,Slav Jacket,,Acid Trip - Grin,Designer Glasses,No Traits,,No Traits,5
16541,3.5,11312,50.87,https://solanart.io/search/?token=DE2w69b2DQsoj62tG7kxxvtwMhq2K1vu75hY2LHz1wkY,Purple,No Traits,,Scarred Purple - Grin,Designer Glasses,Takeout,,No Traits,6
16543,6.9,7120,28.7,https://solanart.io/search/?token=32dG9YE5YZcJvN7LdBGbXH4ZfpTGZBfqMAp4DSpmYTn2,Blue,No Traits,,Scarred Blue - Smirk,No Traits,Ice Cream,,War Medal - Smirk,6
16594,3.95,523,76.82,https://solanart.io/search/?token=9Pow23icbRyYm9aZwr22jiT233BwVJHLBwN9Sc4fVKrH,Black,Turtle Neck,,Scarred Black - Smirk,Swimming Goggles,Headband,,Burnt Spoon - Smirk,
16830,150,13431,0,https://solanart.io/search/?token=DboxAyGA24xbEcXAprqLz6qPuJA9dyHXb4WUBQMNRNke,Purple,Chain,,Scarred Purple - Grin,No Traits,No Traits,,No Traits,6
16897,2.5,4231,80.86,https://solanart.io/search/?token=4d4tqX4m8HfdCjLTdnzds15QT9K4waRWvaFoSbhtyTKF,Purple,Turtle Neck,,Purple - Smirk,No Traits,Takeout,,Burnt Spoon - Smirk,
16951,10,NaN,0,https://solanart.io/search/?token=J6ZJR7qPhkv3YupMMgsMNpPjbeJqbDNSx5e4F7ZdJPA5,,,,,,,,,
16979,5.39,6457,45.67,https://solanart.io/search/?token=5n1HCpb86rRpjTPYf5C7Q211divo9ame7r27mH29cvag,Green,Crayon Farmer,,Green - Smirk,No Traits,Plunger,,Bird Foot - Smirk,5
16985,250,157,0,https://solanart.io/search/?token=93euG5m1JWMfqkiXJnvKEpLX2ccJrXWhhCukvpP1UY2N,Purple,Chav Jacket,,Scarred Purple - Grin,Reading Glasses,Ice Cream,,Cigar - Grin,
17011,175,NaN,0,https://solanart.io/search/?token=4GgFjDbA3K9f36vtAft9eheVYsmcELzpqwYsrr33zk8j,,,,,,,,,
17190,3,5772,71.51,https://solanart.io/search/?token=7as4dVikKjj2a6vHfyQWrZru9pBoptU4uxHHetWCr8aU,Purple,No Traits,,Purple - Grin,Reading Glasses,Paper Bag,,Bone - Grin,6
17249,1.98,3834,87.18,https://magiceden.io/item-details/B5Vv3avUJCNboUirTpj6zDctKqxkNah6FSjbkeLr7oVB,Black,No Traits,,Black - Smirk,Reading Glasses,Ice Cream,,Match Stick - Smirk,
17309,8,3059,29.16,https://solanart.io/search/?token=HHDrBUqJQ3jVaNSNSrm9PSXSWzF8MJbUoD3er1VTZA6w,Purple,Mummy,,Scarred Purple - Smirk,Reading Glasses,Trucker Cap,,Bird Foot - Smirk,6
17319,30,13554,0,https://solanart.io/search/?token=JBA7h7JBcxAWSucme6XdWptCkLQm1cFeY9ASzJc9e9gT,Black,No Traits,,Fox - Smirk,No Traits,No Traits,,Burnt Spoon - Smirk,6
17503,2.99,NaN,0,https://solanart.io/search/?token=sM1duodRSZXytZSsCovHXxEwfvYQpLzUztnUFRyr6cU,,,,,,,,,
17644,14,1974,0,https://solanart.io/search/?token=4zoEtgZ2M5anjN9qcXjvn3RfVgDMcrcicgFaoi5iU9AQ,Green,Leather Jacket,,Green - Smirk,Designer Glasses,Sombrero,,Match Stick - Smirk,6
17665,4,4579,64.87,https://solanart.io/search/?token=8ezau71NUywkZgudsjEM3dbGFEAfD1prvk5DdGn8AD8K,Purple,No Traits,,Purple - Smirk,Swimming Goggles,Plunger,,No Traits,
17895,1.78,NaN,0,https://solanart.io/search/?token=HYktSXAcHZCfnUMLrPRUaAB97CpiazKoedpXP1WgBkVs,,,,,,,,,
17906,4,6567,59.26,https://solanart.io/search/?token=E84gfMrbpEBnmJJWAUWktbEVnox3Lw8fKH74hD3jdDZp,Black,Engineer,,Scarred Brown - Grin,Reading Glasses,Tamberine,,No Traits,6
17939,2.3,NaN,0,https://solanart.io/search/?token=B4Z1CnCzrwNtTUbCxouagocfgRaL7RYss4V8kv3hjDhc,,,,,,,,,
